trial,model,decision,score,altscore,rt,distance,countA,countB,maxspeed_front,maxspeed_back,correct_model,acc
ABABBBBAAAABAA,likelihood_ratio,N,,,,5,8,6,0.7142857142857143,0.8571428571428571,relcount,0
ABABBBBAAAABAA,likelihood_ratio,N,,,,5,8,6,0.7142857142857143,0.8571428571428571,abscount,0
ABABBBBAAAABAA,likelihood_ratio,N,,,,5,8,6,0.7142857142857143,0.8571428571428571,naive_probability,0
ABABBBBAAAABAA,naive_probability,B,0.75,0,4,5,8,6,0.7142857142857143,0.8571428571428571,information,1
ABABBBBAAAABAA,naive_probability,B,0.75,0,4,5,8,6,0.7142857142857143,0.8571428571428571,relcount,0
ABABBBBAAAABAA,naive_probability,B,0.75,0,4,5,8,6,0.7142857142857143,0.8571428571428571,abscount,0
ABABBBBAAAABAA,naive_probability,B,0.75,0,4,5,8,6,0.7142857142857143,0.8571428571428571,likelihood_ratio,0
ABABBBBAAAABAB,information,B,0.67988480751028646,0.27195392300411458,7,4,7,7,0.7142857142857143,0.7142857142857143,relcount,0
ABABBBBAAAABAB,information,B,0.67988480751028646,0.27195392300411458,7,4,7,7,0.7142857142857143,0.7142857142857143,abscount,0
ABABBBBAAAABAB,information,B,0.67988480751028646,0.27195392300411458,7,4,7,7,0.7142857142857143,0.7142857142857143,likelihood_ratio,0
ABABBBBAAAABAB,information,B,0.67988480751028646,0.27195392300411458,7,4,7,7,0.7142857142857143,0.7142857142857143,naive_probability,1
ABABBBBAAAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.7142857142857143,0.7142857142857143,information,0
ABABBBBAAAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.7142857142857143,0.7142857142857143,naive_probability,0
ABABBBBAAAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.7142857142857143,0.7142857142857143,abscount,0
ABABBBBAAAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.7142857142857143,0.7142857142857143,likelihood_ratio,0
ABABBBBAAAABAB,abscount,N,,,,4,7,7,0.7142857142857143,0.7142857142857143,information,0
ABABBBBAAAABAB,abscount,N,,,,4,7,7,0.7142857142857143,0.7142857142857143,relcount,0
ABABBBBAAAABAB,abscount,N,,,,4,7,7,0.7142857142857143,0.7142857142857143,naive_probability,0
ABABBBBAAAABAB,abscount,N,,,,4,7,7,0.7142857142857143,0.7142857142857143,likelihood_ratio,0
ABABBBBAAAABAB,likelihood_ratio,N,,,,4,7,7,0.7142857142857143,0.7142857142857143,information,0
ABABBBBAAAABAB,likelihood_ratio,N,,,,4,7,7,0.7142857142857143,0.7142857142857143,relcount,0
ABABBBBAAAABAB,likelihood_ratio,N,,,,4,7,7,0.7142857142857143,0.7142857142857143,abscount,0
ABABBBBAAAABAB,likelihood_ratio,N,,,,4,7,7,0.7142857142857143,0.7142857142857143,naive_probability,0
ABABBBBAAAABAB,naive_probability,B,0.75,0,4,4,7,7,0.7142857142857143,0.7142857142857143,information,1
ABABBBBAAAABAB,naive_probability,B,0.75,0,4,4,7,7,0.7142857142857143,0.7142857142857143,relcount,0
ABABBBBAAAABAB,naive_probability,B,0.75,0,4,4,7,7,0.7142857142857143,0.7142857142857143,abscount,0
ABABBBBAAAABAB,naive_probability,B,0.75,0,4,4,7,7,0.7142857142857143,0.7142857142857143,likelihood_ratio,0
ABABAABBABAAAA,information,A,0.67988480751028646,0.54390784600822917,9,4,9,5,0.5714285714285714,0.7142857142857143,relcount,1
ABABAABBABAAAA,information,A,0.67988480751028646,0.54390784600822917,9,4,9,5,0.5714285714285714,0.7142857142857143,abscount,0
ABABAABBABAAAA,information,A,0.67988480751028646,0.54390784600822917,9,4,9,5,0.5714285714285714,0.7142857142857143,likelihood_ratio,1
ABABAABBABAAAA,information,A,0.67988480751028646,0.54390784600822917,9,4,9,5,0.5714285714285714,0.7142857142857143,naive_probability,1
ABABAABBABAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,9,5,0.5714285714285714,0.7142857142857143,information,1
ABABAABBABAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,9,5,0.5714285714285714,0.7142857142857143,naive_probability,1
ABABAABBABAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,9,5,0.5714285714285714,0.7142857142857143,abscount,0
ABABAABBABAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,9,5,0.5714285714285714,0.7142857142857143,likelihood_ratio,1
ABABAABBABAAAA,abscount,N,,,,4,9,5,0.5714285714285714,0.7142857142857143,information,0
ABABAABBABAAAA,abscount,N,,,,4,9,5,0.5714285714285714,0.7142857142857143,relcount,0
ABABAABBABAAAA,abscount,N,,,,4,9,5,0.5714285714285714,0.7142857142857143,naive_probability,0
ABABAABBABAAAA,abscount,N,,,,4,9,5,0.5714285714285714,0.7142857142857143,likelihood_ratio,0
ABABAABBABAAAA,likelihood_ratio,A,1.4294292643817874,0,13,4,9,5,0.5714285714285714,0.7142857142857143,information,1
ABABAABBABAAAA,likelihood_ratio,A,1.4294292643817874,0,13,4,9,5,0.5714285714285714,0.7142857142857143,relcount,1
ABABAABBABAAAA,likelihood_ratio,A,1.4294292643817874,0,13,4,9,5,0.5714285714285714,0.7142857142857143,abscount,0
ABABAABBABAAAA,likelihood_ratio,A,1.4294292643817874,0,13,4,9,5,0.5714285714285714,0.7142857142857143,naive_probability,1
ABABAABBABAAAA,naive_probability,A,0.75,0,5,4,9,5,0.5714285714285714,0.7142857142857143,information,1
ABABAABBABAAAA,naive_probability,A,0.75,0,5,4,9,5,0.5714285714285714,0.7142857142857143,relcount,1
ABABAABBABAAAA,naive_probability,A,0.75,0,5,4,9,5,0.5714285714285714,0.7142857142857143,abscount,0
ABABAABBABAAAA,naive_probability,A,0.75,0,5,4,9,5,0.5714285714285714,0.7142857142857143,likelihood_ratio,1
ABABAABBABAAAB,information,A,0.67988480751028646,0.54390784600822917,9,3,8,6,0.5714285714285714,0.5714285714285714,relcount,1
ABABAABBABAAAB,information,A,0.67988480751028646,0.54390784600822917,9,3,8,6,0.5714285714285714,0.5714285714285714,abscount,0
ABABAABBABAAAB,information,A,0.67988480751028646,0.54390784600822917,9,3,8,6,0.5714285714285714,0.5714285714285714,likelihood_ratio,1
ABABAABBABAAAB,information,A,0.67988480751028646,0.54390784600822917,9,3,8,6,0.5714285714285714,0.5714285714285714,naive_probability,1
ABABAABBABAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,8,6,0.5714285714285714,0.5714285714285714,information,1
ABABAABBABAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,8,6,0.5714285714285714,0.5714285714285714,naive_probability,1
ABABAABBABAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,8,6,0.5714285714285714,0.5714285714285714,abscount,0
ABABAABBABAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,8,6,0.5714285714285714,0.5714285714285714,likelihood_ratio,1
ABABAABBABAAAB,abscount,N,,,,3,8,6,0.5714285714285714,0.5714285714285714,information,0
ABABAABBABAAAB,abscount,N,,,,3,8,6,0.5714285714285714,0.5714285714285714,relcount,0
ABABAABBABAAAB,abscount,N,,,,3,8,6,0.5714285714285714,0.5714285714285714,naive_probability,0
ABABAABBABAAAB,abscount,N,,,,3,8,6,0.5714285714285714,0.5714285714285714,likelihood_ratio,0
ABABAABBABAAAB,likelihood_ratio,A,1.4294292643817874,0,13,3,8,6,0.5714285714285714,0.5714285714285714,information,1
ABABAABBABAAAB,likelihood_ratio,A,1.4294292643817874,0,13,3,8,6,0.5714285714285714,0.5714285714285714,relcount,1
ABABAABBABAAAB,likelihood_ratio,A,1.4294292643817874,0,13,3,8,6,0.5714285714285714,0.5714285714285714,abscount,0
ABABAABBABAAAB,likelihood_ratio,A,1.4294292643817874,0,13,3,8,6,0.5714285714285714,0.5714285714285714,naive_probability,1
ABABAABBABAAAB,naive_probability,A,0.75,0,5,3,8,6,0.5714285714285714,0.5714285714285714,information,1
ABABAABBABAAAB,naive_probability,A,0.75,0,5,3,8,6,0.5714285714285714,0.5714285714285714,relcount,1
ABABAABBABAAAB,naive_probability,A,0.75,0,5,3,8,6,0.5714285714285714,0.5714285714285714,abscount,0
ABABAABBABAAAB,naive_probability,A,0.75,0,5,3,8,6,0.5714285714285714,0.5714285714285714,likelihood_ratio,1
AABBABBBAAABAA,information,B,0.67988480751028646,0.40793088450617188,8,5,8,6,0.5714285714285714,0.7142857142857143,relcount,0
AABBABBBAAABAA,information,B,0.67988480751028646,0.40793088450617188,8,5,8,6,0.5714285714285714,0.7142857142857143,abscount,0
AABBABBBAAABAA,information,B,0.67988480751028646,0.40793088450617188,8,5,8,6,0.5714285714285714,0.7142857142857143,likelihood_ratio,0
AABBABBBAAABAA,information,B,0.67988480751028646,0.40793088450617188,8,5,8,6,0.5714285714285714,0.7142857142857143,naive_probability,0
AABBABBBAAABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.7142857142857143,information,0
AABBABBBAAABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.7142857142857143,naive_probability,1
AABBABBBAAABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.7142857142857143,abscount,0
AABBABBBAAABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.7142857142857143,likelihood_ratio,0
AABBABBBAAABAA,abscount,N,,,,5,8,6,0.5714285714285714,0.7142857142857143,information,0
AABBABBBAAABAA,abscount,N,,,,5,8,6,0.5714285714285714,0.7142857142857143,relcount,0
AABBABBBAAABAA,abscount,N,,,,5,8,6,0.5714285714285714,0.7142857142857143,naive_probability,0
AABBABBBAAABAA,abscount,N,,,,5,8,6,0.5714285714285714,0.7142857142857143,likelihood_ratio,0
AABBABBBAAABAA,likelihood_ratio,N,,,,5,8,6,0.5714285714285714,0.7142857142857143,information,0
AABBABBBAAABAA,likelihood_ratio,N,,,,5,8,6,0.5714285714285714,0.7142857142857143,relcount,0
AABBABBBAAABAA,likelihood_ratio,N,,,,5,8,6,0.5714285714285714,0.7142857142857143,abscount,0
AABBABBBAAABAA,likelihood_ratio,N,,,,5,8,6,0.5714285714285714,0.7142857142857143,naive_probability,0
AABBABBBAAABAA,naive_probability,A,0.75,0,1,5,8,6,0.5714285714285714,0.7142857142857143,information,0
AABBABBBAAABAA,naive_probability,A,0.75,0,1,5,8,6,0.5714285714285714,0.7142857142857143,relcount,1
AABBABBBAAABAA,naive_probability,A,0.75,0,1,5,8,6,0.5714285714285714,0.7142857142857143,abscount,0
AABBABBBAAABAA,naive_probability,A,0.75,0,1,5,8,6,0.5714285714285714,0.7142857142857143,likelihood_ratio,0
AABBABBBAAABAB,information,B,0.67988480751028646,0.40793088450617188,8,4,7,7,0.5714285714285714,0.5714285714285714,relcount,0
AABBABBBAAABAB,information,B,0.67988480751028646,0.40793088450617188,8,4,7,7,0.5714285714285714,0.5714285714285714,abscount,0
AABBABBBAAABAB,information,B,0.67988480751028646,0.40793088450617188,8,4,7,7,0.5714285714285714,0.5714285714285714,likelihood_ratio,0
AABBABBBAAABAB,information,B,0.67988480751028646,0.40793088450617188,8,4,7,7,0.5714285714285714,0.5714285714285714,naive_probability,0
AABBABBBAAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.5714285714285714,0.5714285714285714,information,0
AABBABBBAAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.5714285714285714,0.5714285714285714,naive_probability,1
AABBABBBAAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.5714285714285714,0.5714285714285714,abscount,0
AABBABBBAAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.5714285714285714,0.5714285714285714,likelihood_ratio,0
AABBABBBAAABAB,abscount,N,,,,4,7,7,0.5714285714285714,0.5714285714285714,information,0
AABBABBBAAABAB,abscount,N,,,,4,7,7,0.5714285714285714,0.5714285714285714,relcount,0
AABBABBBAAABAB,abscount,N,,,,4,7,7,0.5714285714285714,0.5714285714285714,naive_probability,0
AABBABBBAAABAB,abscount,N,,,,4,7,7,0.5714285714285714,0.5714285714285714,likelihood_ratio,0
AABBABBBAAABAB,likelihood_ratio,N,,,,4,7,7,0.5714285714285714,0.5714285714285714,information,0
AABBABBBAAABAB,likelihood_ratio,N,,,,4,7,7,0.5714285714285714,0.5714285714285714,relcount,0
AABBABBBAAABAB,likelihood_ratio,N,,,,4,7,7,0.5714285714285714,0.5714285714285714,abscount,0
AABBABBBAAABAB,likelihood_ratio,N,,,,4,7,7,0.5714285714285714,0.5714285714285714,naive_probability,0
AABBABBBAAABAB,naive_probability,A,0.75,0,1,4,7,7,0.5714285714285714,0.5714285714285714,information,0
AABBABBBAAABAB,naive_probability,A,0.75,0,1,4,7,7,0.5714285714285714,0.5714285714285714,relcount,1
AABBABBBAAABAB,naive_probability,A,0.75,0,1,4,7,7,0.5714285714285714,0.5714285714285714,abscount,0
AABBABBBAAABAB,naive_probability,A,0.75,0,1,4,7,7,0.5714285714285714,0.5714285714285714,likelihood_ratio,0
ABABBBAABBBBBB,information,B,0.67988480751028646,0.54390784600822917,9,5,4,10,0.5714285714285714,0.8571428571428571,relcount,0
ABABBBAABBBBBB,information,B,0.67988480751028646,0.54390784600822917,9,5,4,10,0.5714285714285714,0.8571428571428571,abscount,1
ABABBBAABBBBBB,information,B,0.67988480751028646,0.54390784600822917,9,5,4,10,0.5714285714285714,0.8571428571428571,likelihood_ratio,1
ABABBBAABBBBBB,information,B,0.67988480751028646,0.54390784600822917,9,5,4,10,0.5714285714285714,0.8571428571428571,naive_probability,1
ABABBBAABBBBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,4,10,0.5714285714285714,0.8571428571428571,information,0
ABABBBAABBBBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,4,10,0.5714285714285714,0.8571428571428571,naive_probability,0
ABABBBAABBBBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,4,10,0.5714285714285714,0.8571428571428571,abscount,0
ABABBBAABBBBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,4,10,0.5714285714285714,0.8571428571428571,likelihood_ratio,0
ABABBBAABBBBBB,abscount,B,0.7142857142857143,0.2857142857142857,14,5,4,10,0.5714285714285714,0.8571428571428571,information,1
ABABBBAABBBBBB,abscount,B,0.7142857142857143,0.2857142857142857,14,5,4,10,0.5714285714285714,0.8571428571428571,relcount,0
ABABBBAABBBBBB,abscount,B,0.7142857142857143,0.2857142857142857,14,5,4,10,0.5714285714285714,0.8571428571428571,naive_probability,1
ABABBBAABBBBBB,abscount,B,0.7142857142857143,0.2857142857142857,14,5,4,10,0.5714285714285714,0.8571428571428571,likelihood_ratio,1
ABABBBAABBBBBB,likelihood_ratio,B,-1.4702818301893568,0,13,5,4,10,0.5714285714285714,0.8571428571428571,information,1
ABABBBAABBBBBB,likelihood_ratio,B,-1.4702818301893568,0,13,5,4,10,0.5714285714285714,0.8571428571428571,relcount,0
ABABBBAABBBBBB,likelihood_ratio,B,-1.4702818301893568,0,13,5,4,10,0.5714285714285714,0.8571428571428571,abscount,1
ABABBBAABBBBBB,likelihood_ratio,B,-1.4702818301893568,0,13,5,4,10,0.5714285714285714,0.8571428571428571,naive_probability,1
ABABBBAABBBBBB,naive_probability,B,0.75,0,4,5,4,10,0.5714285714285714,0.8571428571428571,information,1
ABABBBAABBBBBB,naive_probability,B,0.75,0,4,5,4,10,0.5714285714285714,0.8571428571428571,relcount,0
ABABBBAABBBBBB,naive_probability,B,0.75,0,4,5,4,10,0.5714285714285714,0.8571428571428571,abscount,1
ABABBBAABBBBBB,naive_probability,B,0.75,0,4,5,4,10,0.5714285714285714,0.8571428571428571,likelihood_ratio,1
AAAABBAABAABBA,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714,relcount,1
AAAABBAABAABBA,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714,abscount,0
AAAABBAABAABBA,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714,likelihood_ratio,1
AAAABBAABAABBA,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714,naive_probability,1
AAAABBAABAABBA,relcount,A,0.8,0.19999999999999996,5,6,9,5,0.7142857142857143,0.5714285714285714,information,1
AAAABBAABAABBA,relcount,A,0.8,0.19999999999999996,5,6,9,5,0.7142857142857143,0.5714285714285714,naive_probability,1
AAAABBAABAABBA,relcount,A,0.8,0.19999999999999996,5,6,9,5,0.7142857142857143,0.5714285714285714,abscount,0
AAAABBAABAABBA,relcount,A,0.8,0.19999999999999996,5,6,9,5,0.7142857142857143,0.5714285714285714,likelihood_ratio,1
AAAABBAABAABBA,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714,information,0
AAAABBAABAABBA,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714,relcount,0
AAAABBAABAABBA,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714,naive_probability,0
AAAABBAABAABBA,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714,likelihood_ratio,0
AAAABBAABAABBA,likelihood_ratio,A,1.301029995663981,0,7,6,9,5,0.7142857142857143,0.5714285714285714,information,1
AAAABBAABAABBA,likelihood_ratio,A,1.301029995663981,0,7,6,9,5,0.7142857142857143,0.5714285714285714,relcount,1
AAAABBAABAABBA,likelihood_ratio,A,1.301029995663981,0,7,6,9,5,0.7142857142857143,0.5714285714285714,abscount,0
AAAABBAABAABBA,likelihood_ratio,A,1.301029995663981,0,7,6,9,5,0.7142857142857143,0.5714285714285714,naive_probability,1
AAAABBAABAABBA,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714,information,1
AAAABBAABAABBA,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714,relcount,1
AAAABBAABAABBA,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714,abscount,0
AAAABBAABAABBA,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714,likelihood_ratio,1
AAAABBAABAABBB,information,A,0.67988480751028646,0.27195392300411458,7,7,8,6,0.7142857142857143,0.5714285714285714,relcount,1
AAAABBAABAABBB,information,A,0.67988480751028646,0.27195392300411458,7,7,8,6,0.7142857142857143,0.5714285714285714,abscount,0
AAAABBAABAABBB,information,A,0.67988480751028646,0.27195392300411458,7,7,8,6,0.7142857142857143,0.5714285714285714,likelihood_ratio,1
AAAABBAABAABBB,information,A,0.67988480751028646,0.27195392300411458,7,7,8,6,0.7142857142857143,0.5714285714285714,naive_probability,1
AAAABBAABAABBB,relcount,A,0.8,0.19999999999999996,5,7,8,6,0.7142857142857143,0.5714285714285714,information,1
AAAABBAABAABBB,relcount,A,0.8,0.19999999999999996,5,7,8,6,0.7142857142857143,0.5714285714285714,naive_probability,1
AAAABBAABAABBB,relcount,A,0.8,0.19999999999999996,5,7,8,6,0.7142857142857143,0.5714285714285714,abscount,0
AAAABBAABAABBB,relcount,A,0.8,0.19999999999999996,5,7,8,6,0.7142857142857143,0.5714285714285714,likelihood_ratio,1
AAAABBAABAABBB,abscount,N,,,,7,8,6,0.7142857142857143,0.5714285714285714,information,0
AAAABBAABAABBB,abscount,N,,,,7,8,6,0.7142857142857143,0.5714285714285714,relcount,0
AAAABBAABAABBB,abscount,N,,,,7,8,6,0.7142857142857143,0.5714285714285714,naive_probability,0
AAAABBAABAABBB,abscount,N,,,,7,8,6,0.7142857142857143,0.5714285714285714,likelihood_ratio,0
AAAABBAABAABBB,likelihood_ratio,A,1.301029995663981,0,7,7,8,6,0.7142857142857143,0.5714285714285714,information,1
AAAABBAABAABBB,likelihood_ratio,A,1.301029995663981,0,7,7,8,6,0.7142857142857143,0.5714285714285714,relcount,1
AAAABBAABAABBB,likelihood_ratio,A,1.301029995663981,0,7,7,8,6,0.7142857142857143,0.5714285714285714,abscount,0
AAAABBAABAABBB,likelihood_ratio,A,1.301029995663981,0,7,7,8,6,0.7142857142857143,0.5714285714285714,naive_probability,1
AAAABBAABAABBB,naive_probability,A,0.75,0,1,7,8,6,0.7142857142857143,0.5714285714285714,information,1
AAAABBAABAABBB,naive_probability,A,0.75,0,1,7,8,6,0.7142857142857143,0.5714285714285714,relcount,1
AAAABBAABAABBB,naive_probability,A,0.75,0,1,7,8,6,0.7142857142857143,0.5714285714285714,abscount,0
AAAABBAABAABBB,naive_probability,A,0.75,0,1,7,8,6,0.7142857142857143,0.5714285714285714,likelihood_ratio,1
ABABBBAABBBBBA,information,B,0.67988480751028646,0.54390784600822917,9,6,5,9,0.5714285714285714,0.7142857142857143,relcount,0
ABABBBAABBBBBA,information,B,0.67988480751028646,0.54390784600822917,9,6,5,9,0.5714285714285714,0.7142857142857143,abscount,0
ABABBBAABBBBBA,information,B,0.67988480751028646,0.54390784600822917,9,6,5,9,0.5714285714285714,0.7142857142857143,likelihood_ratio,1
ABABBBAABBBBBA,information,B,0.67988480751028646,0.54390784600822917,9,6,5,9,0.5714285714285714,0.7142857142857143,naive_probability,1
