trial,model,decision,score,altscore,rt,distance,countA,countB,maxcount,maxspeed_front,maxspeed_back,correct_model,acc
AAABAABA,snr,B,1.33333333333,0.0,4,4,6,2,6,0.75,0.75,incremental_lba,0
AAABAABA,snr,B,1.33333333333,0.0,4,4,6,2,6,0.75,0.75,likelihood_ratio,0
AAABAABA,snr,B,1.33333333333,0.0,4,4,6,2,6,0.75,0.75,urgency_gating,0
AAABAABA,snr,B,1.33333333333,0.0,4,4,6,2,6,0.75,0.75,blcba,1
AAABAABA,snr,B,1.33333333333,0.0,4,4,6,2,6,0.75,0.75,relcount,0
AAABAABA,snr,B,1.33333333333,0.0,4,4,6,2,6,0.75,0.75,abscount,0
AAABAABA,relcount,A,0.833333333333,0.166666666667,6,4,6,2,6,0.75,0.75,information,1
AAABAABA,relcount,A,0.833333333333,0.166666666667,6,4,6,2,6,0.75,0.75,naive_probability,1
AAABAABA,relcount,A,0.833333333333,0.166666666667,6,4,6,2,6,0.75,0.75,snr,0
AAABAABA,relcount,A,0.833333333333,0.166666666667,6,4,6,2,6,0.75,0.75,incremental_lba,1
AAABAABA,relcount,A,0.833333333333,0.166666666667,6,4,6,2,6,0.75,0.75,likelihood_ratio,1
AAABAABA,relcount,A,0.833333333333,0.166666666667,6,4,6,2,6,0.75,0.75,urgency_gating,0
AAABAABA,relcount,A,0.833333333333,0.166666666667,6,4,6,2,6,0.75,0.75,blcba,0
AAABAABA,relcount,A,0.833333333333,0.166666666667,6,4,6,2,6,0.75,0.75,abscount,0
AAABAABA,blcba,B,1.98,-0.98,1,4,6,2,6,0.75,0.75,information,0
AAABAABA,blcba,B,1.98,-0.98,1,4,6,2,6,0.75,0.75,naive_probability,0
AAABAABA,blcba,B,1.98,-0.98,1,4,6,2,6,0.75,0.75,snr,1
AAABAABA,blcba,B,1.98,-0.98,1,4,6,2,6,0.75,0.75,incremental_lba,0
AAABAABA,blcba,B,1.98,-0.98,1,4,6,2,6,0.75,0.75,likelihood_ratio,0
AAABAABA,blcba,B,1.98,-0.98,1,4,6,2,6,0.75,0.75,urgency_gating,0
AAABAABA,blcba,B,1.98,-0.98,1,4,6,2,6,0.75,0.75,relcount,0
AAABAABA,blcba,B,1.98,-0.98,1,4,6,2,6,0.75,0.75,abscount,0
AAABAABA,abscount,N,,,,4,6,2,6,0.75,0.75,information,0
AAABAABA,abscount,N,,,,4,6,2,6,0.75,0.75,naive_probability,0
AAABAABA,abscount,N,,,,4,6,2,6,0.75,0.75,snr,0
AAABAABA,abscount,N,,,,4,6,2,6,0.75,0.75,incremental_lba,0
AAABAABA,abscount,N,,,,4,6,2,6,0.75,0.75,likelihood_ratio,0
AAABAABA,abscount,N,,,,4,6,2,6,0.75,0.75,urgency_gating,-1
AAABAABA,abscount,N,,,,4,6,2,6,0.75,0.75,blcba,0
AAABAABA,abscount,N,,,,4,6,2,6,0.75,0.75,relcount,0
ABBABAAB,information,N,,,,4,4,4,4,0.5,0.5,naive_probability,0
ABBABAAB,information,N,,,,4,4,4,4,0.5,0.5,snr,0
ABBABAAB,information,N,,,,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABAAB,information,N,,,,4,4,4,4,0.5,0.5,likelihood_ratio,-1
ABBABAAB,information,N,,,,4,4,4,4,0.5,0.5,urgency_gating,-1
ABBABAAB,information,N,,,,4,4,4,4,0.5,0.5,blcba,0
ABBABAAB,information,N,,,,4,4,4,4,0.5,0.5,relcount,-1
ABBABAAB,information,N,,,,4,4,4,4,0.5,0.5,abscount,-1
ABBABAAB,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,information,0
ABBABAAB,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,snr,1
ABBABAAB,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABAAB,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,likelihood_ratio,0
ABBABAAB,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,urgency_gating,0
ABBABAAB,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,blcba,1
ABBABAAB,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,relcount,0
ABBABAAB,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,abscount,0
ABBABAAB,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,information,0
ABBABAAB,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,naive_probability,0
ABBABAAB,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,snr,0
ABBABAAB,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,likelihood_ratio,0
ABBABAAB,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,urgency_gating,0
ABBABAAB,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,blcba,0
ABBABAAB,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,relcount,0
ABBABAAB,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,abscount,0
ABBABAAB,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,information,-1
ABBABAAB,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,naive_probability,0
ABBABAAB,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,snr,0
ABBABAAB,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABAAB,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,urgency_gating,-1
ABBABAAB,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,blcba,0
ABBABAAB,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,relcount,-1
ABBABAAB,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,abscount,-1
ABBABAAB,urgency_gating,N,,,,4,4,4,4,0.5,0.5,information,-1
ABBABAAB,urgency_gating,N,,,,4,4,4,4,0.5,0.5,naive_probability,0
ABBABAAB,urgency_gating,N,,,,4,4,4,4,0.5,0.5,snr,0
ABBABAAB,urgency_gating,N,,,,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABAAB,urgency_gating,N,,,,4,4,4,4,0.5,0.5,likelihood_ratio,-1
ABBABAAB,urgency_gating,N,,,,4,4,4,4,0.5,0.5,relcount,-1
ABBABAAB,urgency_gating,N,,,,4,4,4,4,0.5,0.5,blcba,0
ABBABAAB,urgency_gating,N,,,,4,4,4,4,0.5,0.5,abscount,-1
ABBABAAB,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,information,0
ABBABAAB,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,naive_probability,1
ABBABAAB,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABAAB,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,likelihood_ratio,0
ABBABAAB,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,urgency_gating,0
ABBABAAB,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,blcba,1
ABBABAAB,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,relcount,0
ABBABAAB,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,abscount,0
ABBABAAB,relcount,N,,,,4,4,4,4,0.5,0.5,information,-1
ABBABAAB,relcount,N,,,,4,4,4,4,0.5,0.5,naive_probability,0
ABBABAAB,relcount,N,,,,4,4,4,4,0.5,0.5,snr,0
ABBABAAB,relcount,N,,,,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABAAB,relcount,N,,,,4,4,4,4,0.5,0.5,likelihood_ratio,-1
ABBABAAB,relcount,N,,,,4,4,4,4,0.5,0.5,urgency_gating,-1
ABBABAAB,relcount,N,,,,4,4,4,4,0.5,0.5,blcba,0
ABBABAAB,relcount,N,,,,4,4,4,4,0.5,0.5,abscount,-1
ABBABAAB,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,information,0
ABBABAAB,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,naive_probability,1
ABBABAAB,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,snr,1
ABBABAAB,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABAAB,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,likelihood_ratio,0
ABBABAAB,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,urgency_gating,0
ABBABAAB,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,relcount,0
ABBABAAB,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,abscount,0
ABBABAAB,abscount,N,,,,4,4,4,4,0.5,0.5,information,-1
ABBABAAB,abscount,N,,,,4,4,4,4,0.5,0.5,naive_probability,0
ABBABAAB,abscount,N,,,,4,4,4,4,0.5,0.5,snr,0
ABBABAAB,abscount,N,,,,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABAAB,abscount,N,,,,4,4,4,4,0.5,0.5,likelihood_ratio,-1
ABBABAAB,abscount,N,,,,4,4,4,4,0.5,0.5,urgency_gating,-1
ABBABAAB,abscount,N,,,,4,4,4,4,0.5,0.5,blcba,0
ABBABAAB,abscount,N,,,,4,4,4,4,0.5,0.5,relcount,-1
ABBABAAA,information,N,,,,3,5,3,5,0.5,0.75,naive_probability,0
ABBABAAA,information,N,,,,3,5,3,5,0.5,0.75,snr,0
ABBABAAA,information,N,,,,3,5,3,5,0.5,0.75,incremental_lba,0
ABBABAAA,information,N,,,,3,5,3,5,0.5,0.75,likelihood_ratio,-1
ABBABAAA,information,N,,,,3,5,3,5,0.5,0.75,urgency_gating,-1
ABBABAAA,information,N,,,,3,5,3,5,0.5,0.75,blcba,0
ABBABAAA,information,N,,,,3,5,3,5,0.5,0.75,relcount,-1
ABBABAAA,information,N,,,,3,5,3,5,0.5,0.75,abscount,-1
ABBABAAA,naive_probability,B,0.75,0,2,3,5,3,5,0.5,0.75,information,0
ABBABAAA,naive_probability,B,0.75,0,2,3,5,3,5,0.5,0.75,snr,1
ABBABAAA,naive_probability,B,0.75,0,2,3,5,3,5,0.5,0.75,incremental_lba,0
ABBABAAA,naive_probability,B,0.75,0,2,3,5,3,5,0.5,0.75,likelihood_ratio,0
ABBABAAA,naive_probability,B,0.75,0,2,3,5,3,5,0.5,0.75,urgency_gating,0
ABBABAAA,naive_probability,B,0.75,0,2,3,5,3,5,0.5,0.75,blcba,1
ABBABAAA,naive_probability,B,0.75,0,2,3,5,3,5,0.5,0.75,relcount,0
ABBABAAA,naive_probability,B,0.75,0,2,3,5,3,5,0.5,0.75,abscount,0
ABBABAAA,incremental_lba,A,0.8,0.1,7,3,5,3,5,0.5,0.75,information,0
ABBABAAA,incremental_lba,A,0.8,0.1,7,3,5,3,5,0.5,0.75,naive_probability,0
ABBABAAA,incremental_lba,A,0.8,0.1,7,3,5,3,5,0.5,0.75,snr,0
ABBABAAA,incremental_lba,A,0.8,0.1,7,3,5,3,5,0.5,0.75,likelihood_ratio,0
ABBABAAA,incremental_lba,A,0.8,0.1,7,3,5,3,5,0.5,0.75,urgency_gating,0
ABBABAAA,incremental_lba,A,0.8,0.1,7,3,5,3,5,0.5,0.75,blcba,0
ABBABAAA,incremental_lba,A,0.8,0.1,7,3,5,3,5,0.5,0.75,relcount,0
ABBABAAA,incremental_lba,A,0.8,0.1,7,3,5,3,5,0.5,0.75,abscount,0
ABBABAAA,likelihood_ratio,N,,,,3,5,3,5,0.5,0.75,information,-1
ABBABAAA,likelihood_ratio,N,,,,3,5,3,5,0.5,0.75,naive_probability,0
ABBABAAA,likelihood_ratio,N,,,,3,5,3,5,0.5,0.75,snr,0
ABBABAAA,likelihood_ratio,N,,,,3,5,3,5,0.5,0.75,incremental_lba,0
ABBABAAA,likelihood_ratio,N,,,,3,5,3,5,0.5,0.75,urgency_gating,-1
ABBABAAA,likelihood_ratio,N,,,,3,5,3,5,0.5,0.75,blcba,0
ABBABAAA,likelihood_ratio,N,,,,3,5,3,5,0.5,0.75,relcount,-1
ABBABAAA,likelihood_ratio,N,,,,3,5,3,5,0.5,0.75,abscount,-1
ABBABAAA,urgency_gating,N,,,,3,5,3,5,0.5,0.75,information,-1
ABBABAAA,urgency_gating,N,,,,3,5,3,5,0.5,0.75,naive_probability,0
ABBABAAA,urgency_gating,N,,,,3,5,3,5,0.5,0.75,snr,0
ABBABAAA,urgency_gating,N,,,,3,5,3,5,0.5,0.75,incremental_lba,0
ABBABAAA,urgency_gating,N,,,,3,5,3,5,0.5,0.75,likelihood_ratio,-1
ABBABAAA,urgency_gating,N,,,,3,5,3,5,0.5,0.75,relcount,-1
ABBABAAA,urgency_gating,N,,,,3,5,3,5,0.5,0.75,blcba,0
ABBABAAA,urgency_gating,N,,,,3,5,3,5,0.5,0.75,abscount,-1
ABBABAAA,snr,B,2.0,0.0,2,3,5,3,5,0.5,0.75,information,0
ABBABAAA,snr,B,2.0,0.0,2,3,5,3,5,0.5,0.75,naive_probability,1
ABBABAAA,snr,B,2.0,0.0,2,3,5,3,5,0.5,0.75,incremental_lba,0
ABBABAAA,snr,B,2.0,0.0,2,3,5,3,5,0.5,0.75,likelihood_ratio,0
ABBABAAA,snr,B,2.0,0.0,2,3,5,3,5,0.5,0.75,urgency_gating,0
ABBABAAA,snr,B,2.0,0.0,2,3,5,3,5,0.5,0.75,blcba,1
ABBABAAA,snr,B,2.0,0.0,2,3,5,3,5,0.5,0.75,relcount,0
ABBABAAA,snr,B,2.0,0.0,2,3,5,3,5,0.5,0.75,abscount,0
ABBABAAA,relcount,N,,,,3,5,3,5,0.5,0.75,information,-1
ABBABAAA,relcount,N,,,,3,5,3,5,0.5,0.75,naive_probability,0
ABBABAAA,relcount,N,,,,3,5,3,5,0.5,0.75,snr,0
ABBABAAA,relcount,N,,,,3,5,3,5,0.5,0.75,incremental_lba,0
ABBABAAA,relcount,N,,,,3,5,3,5,0.5,0.75,likelihood_ratio,-1
ABBABAAA,relcount,N,,,,3,5,3,5,0.5,0.75,urgency_gating,-1
ABBABAAA,relcount,N,,,,3,5,3,5,0.5,0.75,blcba,0
ABBABAAA,relcount,N,,,,3,5,3,5,0.5,0.75,abscount,-1
ABBABAAA,blcba,B,1.98,-0.98,1,3,5,3,5,0.5,0.75,information,0
ABBABAAA,blcba,B,1.98,-0.98,1,3,5,3,5,0.5,0.75,naive_probability,1
ABBABAAA,blcba,B,1.98,-0.98,1,3,5,3,5,0.5,0.75,snr,1
ABBABAAA,blcba,B,1.98,-0.98,1,3,5,3,5,0.5,0.75,incremental_lba,0
ABBABAAA,blcba,B,1.98,-0.98,1,3,5,3,5,0.5,0.75,likelihood_ratio,0
ABBABAAA,blcba,B,1.98,-0.98,1,3,5,3,5,0.5,0.75,urgency_gating,0
ABBABAAA,blcba,B,1.98,-0.98,1,3,5,3,5,0.5,0.75,relcount,0
ABBABAAA,blcba,B,1.98,-0.98,1,3,5,3,5,0.5,0.75,abscount,0
ABBABAAA,abscount,N,,,,3,5,3,5,0.5,0.75,information,-1
ABBABAAA,abscount,N,,,,3,5,3,5,0.5,0.75,naive_probability,0
ABBABAAA,abscount,N,,,,3,5,3,5,0.5,0.75,snr,0
ABBABAAA,abscount,N,,,,3,5,3,5,0.5,0.75,incremental_lba,0
ABBABAAA,abscount,N,,,,3,5,3,5,0.5,0.75,likelihood_ratio,-1
ABBABAAA,abscount,N,,,,3,5,3,5,0.5,0.75,urgency_gating,-1
ABBABAAA,abscount,N,,,,3,5,3,5,0.5,0.75,blcba,0
ABBABAAA,abscount,N,,,,3,5,3,5,0.5,0.75,relcount,-1
ABBABBAA,information,N,,,,4,4,4,4,0.5,0.5,naive_probability,0
ABBABBAA,information,N,,,,4,4,4,4,0.5,0.5,snr,0
ABBABBAA,information,N,,,,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABBAA,information,N,,,,4,4,4,4,0.5,0.5,likelihood_ratio,-1
ABBABBAA,information,N,,,,4,4,4,4,0.5,0.5,urgency_gating,-1
ABBABBAA,information,N,,,,4,4,4,4,0.5,0.5,blcba,0
ABBABBAA,information,N,,,,4,4,4,4,0.5,0.5,relcount,-1
ABBABBAA,information,N,,,,4,4,4,4,0.5,0.5,abscount,-1
ABBABBAA,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,information,0
ABBABBAA,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,snr,1
ABBABBAA,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABBAA,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,likelihood_ratio,0
ABBABBAA,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,urgency_gating,0
ABBABBAA,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,blcba,1
ABBABBAA,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,relcount,0
ABBABBAA,naive_probability,B,0.75,0,2,4,4,4,4,0.5,0.5,abscount,0
ABBABBAA,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,information,0
ABBABBAA,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,naive_probability,0
ABBABBAA,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,snr,0
ABBABBAA,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,likelihood_ratio,0
ABBABBAA,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,urgency_gating,0
ABBABBAA,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,blcba,0
ABBABBAA,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,relcount,0
ABBABBAA,incremental_lba,A,0.8,0.1,7,4,4,4,4,0.5,0.5,abscount,0
ABBABBAA,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,information,-1
ABBABBAA,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,naive_probability,0
ABBABBAA,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,snr,0
ABBABBAA,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABBAA,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,urgency_gating,-1
ABBABBAA,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,blcba,0
ABBABBAA,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,relcount,-1
ABBABBAA,likelihood_ratio,N,,,,4,4,4,4,0.5,0.5,abscount,-1
ABBABBAA,urgency_gating,N,,,,4,4,4,4,0.5,0.5,information,-1
ABBABBAA,urgency_gating,N,,,,4,4,4,4,0.5,0.5,naive_probability,0
ABBABBAA,urgency_gating,N,,,,4,4,4,4,0.5,0.5,snr,0
ABBABBAA,urgency_gating,N,,,,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABBAA,urgency_gating,N,,,,4,4,4,4,0.5,0.5,likelihood_ratio,-1
ABBABBAA,urgency_gating,N,,,,4,4,4,4,0.5,0.5,relcount,-1
ABBABBAA,urgency_gating,N,,,,4,4,4,4,0.5,0.5,blcba,0
ABBABBAA,urgency_gating,N,,,,4,4,4,4,0.5,0.5,abscount,-1
ABBABBAA,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,information,0
ABBABBAA,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,naive_probability,1
ABBABBAA,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABBAA,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,likelihood_ratio,0
ABBABBAA,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,urgency_gating,0
ABBABBAA,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,blcba,1
ABBABBAA,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,relcount,0
ABBABBAA,snr,B,2.0,0.0,2,4,4,4,4,0.5,0.5,abscount,0
ABBABBAA,relcount,N,,,,4,4,4,4,0.5,0.5,information,-1
ABBABBAA,relcount,N,,,,4,4,4,4,0.5,0.5,naive_probability,0
ABBABBAA,relcount,N,,,,4,4,4,4,0.5,0.5,snr,0
ABBABBAA,relcount,N,,,,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABBAA,relcount,N,,,,4,4,4,4,0.5,0.5,likelihood_ratio,-1
ABBABBAA,relcount,N,,,,4,4,4,4,0.5,0.5,urgency_gating,-1
ABBABBAA,relcount,N,,,,4,4,4,4,0.5,0.5,blcba,0
ABBABBAA,relcount,N,,,,4,4,4,4,0.5,0.5,abscount,-1
ABBABBAA,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,information,0
ABBABBAA,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,naive_probability,1
ABBABBAA,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,snr,1
ABBABBAA,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABBAA,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,likelihood_ratio,0
ABBABBAA,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,urgency_gating,0
ABBABBAA,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,relcount,0
ABBABBAA,blcba,B,1.98,-0.98,1,4,4,4,4,0.5,0.5,abscount,0
ABBABBAA,abscount,N,,,,4,4,4,4,0.5,0.5,information,-1
ABBABBAA,abscount,N,,,,4,4,4,4,0.5,0.5,naive_probability,0
ABBABBAA,abscount,N,,,,4,4,4,4,0.5,0.5,snr,0
ABBABBAA,abscount,N,,,,4,4,4,4,0.5,0.5,incremental_lba,0
ABBABBAA,abscount,N,,,,4,4,4,4,0.5,0.5,likelihood_ratio,-1
ABBABBAA,abscount,N,,,,4,4,4,4,0.5,0.5,urgency_gating,-1
ABBABBAA,abscount,N,,,,4,4,4,4,0.5,0.5,blcba,0
ABBABBAA,abscount,N,,,,4,4,4,4,0.5,0.5,relcount,-1
ABBABBAB,information,N,,,,3,3,5,5,0.5,0.75,naive_probability,0
ABBABBAB,information,N,,,,3,3,5,5,0.5,0.75,snr,0
ABBABBAB,information,N,,,,3,3,5,5,0.5,0.75,incremental_lba,0
ABBABBAB,information,N,,,,3,3,5,5,0.5,0.75,likelihood_ratio,-1
ABBABBAB,information,N,,,,3,3,5,5,0.5,0.75,urgency_gating,-1
ABBABBAB,information,N,,,,3,3,5,5,0.5,0.75,blcba,0
ABBABBAB,information,N,,,,3,3,5,5,0.5,0.75,relcount,-1
ABBABBAB,information,N,,,,3,3,5,5,0.5,0.75,abscount,-1
ABBABBAB,naive_probability,B,0.75,0,2,3,3,5,5,0.5,0.75,information,0
ABBABBAB,naive_probability,B,0.75,0,2,3,3,5,5,0.5,0.75,snr,1
ABBABBAB,naive_probability,B,0.75,0,2,3,3,5,5,0.5,0.75,incremental_lba,0
ABBABBAB,naive_probability,B,0.75,0,2,3,3,5,5,0.5,0.75,likelihood_ratio,0
ABBABBAB,naive_probability,B,0.75,0,2,3,3,5,5,0.5,0.75,urgency_gating,0
ABBABBAB,naive_probability,B,0.75,0,2,3,3,5,5,0.5,0.75,blcba,1
ABBABBAB,naive_probability,B,0.75,0,2,3,3,5,5,0.5,0.75,relcount,0
ABBABBAB,naive_probability,B,0.75,0,2,3,3,5,5,0.5,0.75,abscount,0
ABBABBAB,incremental_lba,A,0.8,0.1,7,3,3,5,5,0.5,0.75,information,0
ABBABBAB,incremental_lba,A,0.8,0.1,7,3,3,5,5,0.5,0.75,naive_probability,0
ABBABBAB,incremental_lba,A,0.8,0.1,7,3,3,5,5,0.5,0.75,snr,0
ABBABBAB,incremental_lba,A,0.8,0.1,7,3,3,5,5,0.5,0.75,likelihood_ratio,0
ABBABBAB,incremental_lba,A,0.8,0.1,7,3,3,5,5,0.5,0.75,urgency_gating,0
ABBABBAB,incremental_lba,A,0.8,0.1,7,3,3,5,5,0.5,0.75,blcba,0
ABBABBAB,incremental_lba,A,0.8,0.1,7,3,3,5,5,0.5,0.75,relcount,0
ABBABBAB,incremental_lba,A,0.8,0.1,7,3,3,5,5,0.5,0.75,abscount,0
ABBABBAB,likelihood_ratio,N,,,,3,3,5,5,0.5,0.75,information,-1
ABBABBAB,likelihood_ratio,N,,,,3,3,5,5,0.5,0.75,naive_probability,0
ABBABBAB,likelihood_ratio,N,,,,3,3,5,5,0.5,0.75,snr,0
ABBABBAB,likelihood_ratio,N,,,,3,3,5,5,0.5,0.75,incremental_lba,0
ABBABBAB,likelihood_ratio,N,,,,3,3,5,5,0.5,0.75,urgency_gating,-1
ABBABBAB,likelihood_ratio,N,,,,3,3,5,5,0.5,0.75,blcba,0
ABBABBAB,likelihood_ratio,N,,,,3,3,5,5,0.5,0.75,relcount,-1
ABBABBAB,likelihood_ratio,N,,,,3,3,5,5,0.5,0.75,abscount,-1
ABBABBAB,urgency_gating,N,,,,3,3,5,5,0.5,0.75,information,-1
ABBABBAB,urgency_gating,N,,,,3,3,5,5,0.5,0.75,naive_probability,0
ABBABBAB,urgency_gating,N,,,,3,3,5,5,0.5,0.75,snr,0
ABBABBAB,urgency_gating,N,,,,3,3,5,5,0.5,0.75,incremental_lba,0
ABBABBAB,urgency_gating,N,,,,3,3,5,5,0.5,0.75,likelihood_ratio,-1
ABBABBAB,urgency_gating,N,,,,3,3,5,5,0.5,0.75,relcount,-1
ABBABBAB,urgency_gating,N,,,,3,3,5,5,0.5,0.75,blcba,0
ABBABBAB,urgency_gating,N,,,,3,3,5,5,0.5,0.75,abscount,-1
ABBABBAB,snr,B,2.0,0.0,2,3,3,5,5,0.5,0.75,information,0
ABBABBAB,snr,B,2.0,0.0,2,3,3,5,5,0.5,0.75,naive_probability,1
ABBABBAB,snr,B,2.0,0.0,2,3,3,5,5,0.5,0.75,incremental_lba,0
ABBABBAB,snr,B,2.0,0.0,2,3,3,5,5,0.5,0.75,likelihood_ratio,0
ABBABBAB,snr,B,2.0,0.0,2,3,3,5,5,0.5,0.75,urgency_gating,0
ABBABBAB,snr,B,2.0,0.0,2,3,3,5,5,0.5,0.75,blcba,1
ABBABBAB,snr,B,2.0,0.0,2,3,3,5,5,0.5,0.75,relcount,0
ABBABBAB,snr,B,2.0,0.0,2,3,3,5,5,0.5,0.75,abscount,0
ABBABBAB,relcount,N,,,,3,3,5,5,0.5,0.75,information,-1
ABBABBAB,relcount,N,,,,3,3,5,5,0.5,0.75,naive_probability,0
ABBABBAB,relcount,N,,,,3,3,5,5,0.5,0.75,snr,0
ABBABBAB,relcount,N,,,,3,3,5,5,0.5,0.75,incremental_lba,0
ABBABBAB,relcount,N,,,,3,3,5,5,0.5,0.75,likelihood_ratio,-1
ABBABBAB,relcount,N,,,,3,3,5,5,0.5,0.75,urgency_gating,-1
ABBABBAB,relcount,N,,,,3,3,5,5,0.5,0.75,blcba,0
ABBABBAB,relcount,N,,,,3,3,5,5,0.5,0.75,abscount,-1
ABBABBAB,blcba,B,1.98,-0.98,1,3,3,5,5,0.5,0.75,information,0
ABBABBAB,blcba,B,1.98,-0.98,1,3,3,5,5,0.5,0.75,naive_probability,1
ABBABBAB,blcba,B,1.98,-0.98,1,3,3,5,5,0.5,0.75,snr,1
ABBABBAB,blcba,B,1.98,-0.98,1,3,3,5,5,0.5,0.75,incremental_lba,0
ABBABBAB,blcba,B,1.98,-0.98,1,3,3,5,5,0.5,0.75,likelihood_ratio,0
ABBABBAB,blcba,B,1.98,-0.98,1,3,3,5,5,0.5,0.75,urgency_gating,0
ABBABBAB,blcba,B,1.98,-0.98,1,3,3,5,5,0.5,0.75,relcount,0
ABBABBAB,blcba,B,1.98,-0.98,1,3,3,5,5,0.5,0.75,abscount,0
ABBABBAB,abscount,N,,,,3,3,5,5,0.5,0.75,information,-1
