trial,model,decision,score,altscore,rt,distance,countA,countB,maxspeed_front,maxspeed_back,correct_model,acc
ABABBABA,information,B,0.75,0.5625,7,4,4,4,0.5,0.5,relcount,0
ABABBABA,information,B,0.75,0.5625,7,4,4,4,0.5,0.5,abscount,0
ABABBABA,information,B,0.75,0.5625,7,4,4,4,0.5,0.5,likelihood_ratio,0
ABABBABA,information,B,0.75,0.5625,7,4,4,4,0.5,0.5,naive_probability,1
ABABBABA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.5,0.5,information,0
ABABBABA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.5,0.5,naive_probability,0
ABABBABA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.5,0.5,abscount,0
ABABBABA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.5,0.5,likelihood_ratio,0
ABABBABA,abscount,N,,,,4,4,4,0.5,0.5,information,0
ABABBABA,abscount,N,,,,4,4,4,0.5,0.5,relcount,0
ABABBABA,abscount,N,,,,4,4,4,0.5,0.5,naive_probability,0
ABABBABA,abscount,N,,,,4,4,4,0.5,0.5,likelihood_ratio,0
ABABBABA,likelihood_ratio,N,,,,4,4,4,0.5,0.5,information,0
ABABBABA,likelihood_ratio,N,,,,4,4,4,0.5,0.5,relcount,0
ABABBABA,likelihood_ratio,N,,,,4,4,4,0.5,0.5,abscount,0
ABABBABA,likelihood_ratio,N,,,,4,4,4,0.5,0.5,naive_probability,0
ABABBABA,naive_probability,B,0.75,0,4,4,4,4,0.5,0.5,information,1
ABABBABA,naive_probability,B,0.75,0,4,4,4,4,0.5,0.5,relcount,0
ABABBABA,naive_probability,B,0.75,0,4,4,4,4,0.5,0.5,abscount,0
ABABBABA,naive_probability,B,0.75,0,4,4,4,4,0.5,0.5,likelihood_ratio,0
ABABBABB,information,B,0.75,0.5625,7,3,3,5,0.5,0.75,relcount,0
ABABBABB,information,B,0.75,0.5625,7,3,3,5,0.5,0.75,abscount,0
ABABBABB,information,B,0.75,0.5625,7,3,3,5,0.5,0.75,likelihood_ratio,0
ABABBABB,information,B,0.75,0.5625,7,3,3,5,0.5,0.75,naive_probability,1
ABABBABB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,3,5,0.5,0.75,information,0
ABABBABB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,3,5,0.5,0.75,naive_probability,0
ABABBABB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,3,5,0.5,0.75,abscount,0
ABABBABB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,3,5,0.5,0.75,likelihood_ratio,0
ABABBABB,abscount,N,,,,3,3,5,0.5,0.75,information,0
ABABBABB,abscount,N,,,,3,3,5,0.5,0.75,relcount,0
ABABBABB,abscount,N,,,,3,3,5,0.5,0.75,naive_probability,0
ABABBABB,abscount,N,,,,3,3,5,0.5,0.75,likelihood_ratio,0
ABABBABB,likelihood_ratio,N,,,,3,3,5,0.5,0.75,information,0
ABABBABB,likelihood_ratio,N,,,,3,3,5,0.5,0.75,relcount,0
ABABBABB,likelihood_ratio,N,,,,3,3,5,0.5,0.75,abscount,0
ABABBABB,likelihood_ratio,N,,,,3,3,5,0.5,0.75,naive_probability,0
ABABBABB,naive_probability,B,0.75,0,4,3,3,5,0.5,0.75,information,1
ABABBABB,naive_probability,B,0.75,0,4,3,3,5,0.5,0.75,relcount,0
ABABBABB,naive_probability,B,0.75,0,4,3,3,5,0.5,0.75,abscount,0
ABABBABB,naive_probability,B,0.75,0,4,3,3,5,0.5,0.75,likelihood_ratio,0
ABAABBBA,information,B,0.75,0.5625,7,4,4,4,0.75,0.75,relcount,0
ABAABBBA,information,B,0.75,0.5625,7,4,4,4,0.75,0.75,abscount,0
ABAABBBA,information,B,0.75,0.5625,7,4,4,4,0.75,0.75,likelihood_ratio,0
ABAABBBA,information,B,0.75,0.5625,7,4,4,4,0.75,0.75,naive_probability,0
ABAABBBA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.75,0.75,information,0
ABAABBBA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.75,0.75,naive_probability,1
ABAABBBA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.75,0.75,abscount,0
ABAABBBA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.75,0.75,likelihood_ratio,0
ABAABBBA,abscount,N,,,,4,4,4,0.75,0.75,information,0
ABAABBBA,abscount,N,,,,4,4,4,0.75,0.75,relcount,0
ABAABBBA,abscount,N,,,,4,4,4,0.75,0.75,naive_probability,0
ABAABBBA,abscount,N,,,,4,4,4,0.75,0.75,likelihood_ratio,0
ABAABBBA,likelihood_ratio,N,,,,4,4,4,0.75,0.75,information,0
ABAABBBA,likelihood_ratio,N,,,,4,4,4,0.75,0.75,relcount,0
ABAABBBA,likelihood_ratio,N,,,,4,4,4,0.75,0.75,abscount,0
ABAABBBA,likelihood_ratio,N,,,,4,4,4,0.75,0.75,naive_probability,0
ABAABBBA,naive_probability,A,0.75,0,3,4,4,4,0.75,0.75,information,0
ABAABBBA,naive_probability,A,0.75,0,3,4,4,4,0.75,0.75,relcount,1
ABAABBBA,naive_probability,A,0.75,0,3,4,4,4,0.75,0.75,abscount,0
ABAABBBA,naive_probability,A,0.75,0,3,4,4,4,0.75,0.75,likelihood_ratio,0
ABABABBB,information,B,0.75,0.5625,7,1,3,5,0.5,0.75,relcount,0
ABABABBB,information,B,0.75,0.5625,7,1,3,5,0.5,0.75,abscount,0
ABABABBB,information,B,0.75,0.5625,7,1,3,5,0.5,0.75,likelihood_ratio,0
ABABABBB,information,B,0.75,0.5625,7,1,3,5,0.5,0.75,naive_probability,1
ABABABBB,relcount,A,0.6666666666666666,0.33333333333333337,3,1,3,5,0.5,0.75,information,0
ABABABBB,relcount,A,0.6666666666666666,0.33333333333333337,3,1,3,5,0.5,0.75,naive_probability,0
ABABABBB,relcount,A,0.6666666666666666,0.33333333333333337,3,1,3,5,0.5,0.75,abscount,0
ABABABBB,relcount,A,0.6666666666666666,0.33333333333333337,3,1,3,5,0.5,0.75,likelihood_ratio,0
ABABABBB,abscount,N,,,,1,3,5,0.5,0.75,information,0
ABABABBB,abscount,N,,,,1,3,5,0.5,0.75,relcount,0
ABABABBB,abscount,N,,,,1,3,5,0.5,0.75,naive_probability,0
ABABABBB,abscount,N,,,,1,3,5,0.5,0.75,likelihood_ratio,0
ABABABBB,likelihood_ratio,N,,,,1,3,5,0.5,0.75,information,0
ABABABBB,likelihood_ratio,N,,,,1,3,5,0.5,0.75,relcount,0
ABABABBB,likelihood_ratio,N,,,,1,3,5,0.5,0.75,abscount,0
ABABABBB,likelihood_ratio,N,,,,1,3,5,0.5,0.75,naive_probability,0
ABABABBB,naive_probability,B,0.75,0,6,1,3,5,0.5,0.75,information,1
ABABABBB,naive_probability,B,0.75,0,6,1,3,5,0.5,0.75,relcount,0
ABABABBB,naive_probability,B,0.75,0,6,1,3,5,0.5,0.75,abscount,0
ABABABBB,naive_probability,B,0.75,0,6,1,3,5,0.5,0.75,likelihood_ratio,0
ABABABBA,information,B,0.75,0.5625,7,2,4,4,0.5,0.5,relcount,0
ABABABBA,information,B,0.75,0.5625,7,2,4,4,0.5,0.5,abscount,0
ABABABBA,information,B,0.75,0.5625,7,2,4,4,0.5,0.5,likelihood_ratio,0
ABABABBA,information,B,0.75,0.5625,7,2,4,4,0.5,0.5,naive_probability,1
ABABABBA,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.5,0.5,information,0
ABABABBA,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.5,0.5,naive_probability,0
ABABABBA,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.5,0.5,abscount,0
ABABABBA,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.5,0.5,likelihood_ratio,0
ABABABBA,abscount,N,,,,2,4,4,0.5,0.5,information,0
ABABABBA,abscount,N,,,,2,4,4,0.5,0.5,relcount,0
ABABABBA,abscount,N,,,,2,4,4,0.5,0.5,naive_probability,0
ABABABBA,abscount,N,,,,2,4,4,0.5,0.5,likelihood_ratio,0
ABABABBA,likelihood_ratio,N,,,,2,4,4,0.5,0.5,information,0
ABABABBA,likelihood_ratio,N,,,,2,4,4,0.5,0.5,relcount,0
ABABABBA,likelihood_ratio,N,,,,2,4,4,0.5,0.5,abscount,0
ABABABBA,likelihood_ratio,N,,,,2,4,4,0.5,0.5,naive_probability,0
ABABABBA,naive_probability,B,0.75,0,6,2,4,4,0.5,0.5,information,1
ABABABBA,naive_probability,B,0.75,0,6,2,4,4,0.5,0.5,relcount,0
ABABABBA,naive_probability,B,0.75,0,6,2,4,4,0.5,0.5,abscount,0
ABABABBA,naive_probability,B,0.75,0,6,2,4,4,0.5,0.5,likelihood_ratio,0
ABAABBBB,information,B,0.75,0.5625,7,3,3,5,0.75,1.0,relcount,0
ABAABBBB,information,B,0.75,0.5625,7,3,3,5,0.75,1.0,abscount,0
ABAABBBB,information,B,0.75,0.5625,7,3,3,5,0.75,1.0,likelihood_ratio,0
ABAABBBB,information,B,0.75,0.5625,7,3,3,5,0.75,1.0,naive_probability,0
ABAABBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,3,5,0.75,1.0,information,0
ABAABBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,3,5,0.75,1.0,naive_probability,1
ABAABBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,3,5,0.75,1.0,abscount,0
ABAABBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,3,5,0.75,1.0,likelihood_ratio,0
ABAABBBB,abscount,N,,,,3,3,5,0.75,1.0,information,0
ABAABBBB,abscount,N,,,,3,3,5,0.75,1.0,relcount,0
ABAABBBB,abscount,N,,,,3,3,5,0.75,1.0,naive_probability,0
ABAABBBB,abscount,N,,,,3,3,5,0.75,1.0,likelihood_ratio,0
ABAABBBB,likelihood_ratio,N,,,,3,3,5,0.75,1.0,information,0
ABAABBBB,likelihood_ratio,N,,,,3,3,5,0.75,1.0,relcount,0
ABAABBBB,likelihood_ratio,N,,,,3,3,5,0.75,1.0,abscount,0
ABAABBBB,likelihood_ratio,N,,,,3,3,5,0.75,1.0,naive_probability,0
ABAABBBB,naive_probability,A,0.75,0,3,3,3,5,0.75,1.0,information,0
ABAABBBB,naive_probability,A,0.75,0,3,3,3,5,0.75,1.0,relcount,1
ABAABBBB,naive_probability,A,0.75,0,3,3,3,5,0.75,1.0,abscount,0
ABAABBBB,naive_probability,A,0.75,0,3,3,3,5,0.75,1.0,likelihood_ratio,0
AABABABA,information,A,0.75,0.375,6,1,5,3,0.75,0.5,relcount,1
AABABABA,information,A,0.75,0.375,6,1,5,3,0.75,0.5,abscount,0
AABABABA,information,A,0.75,0.375,6,1,5,3,0.75,0.5,likelihood_ratio,1
AABABABA,information,A,0.75,0.375,6,1,5,3,0.75,0.5,naive_probability,1
AABABABA,relcount,A,0.6666666666666666,0.33333333333333337,3,1,5,3,0.75,0.5,information,1
AABABABA,relcount,A,0.6666666666666666,0.33333333333333337,3,1,5,3,0.75,0.5,naive_probability,1
AABABABA,relcount,A,0.6666666666666666,0.33333333333333337,3,1,5,3,0.75,0.5,abscount,0
AABABABA,relcount,A,0.6666666666666666,0.33333333333333337,3,1,5,3,0.75,0.5,likelihood_ratio,1
AABABABA,abscount,N,,,,1,5,3,0.75,0.5,information,0
AABABABA,abscount,N,,,,1,5,3,0.75,0.5,relcount,0
AABABABA,abscount,N,,,,1,5,3,0.75,0.5,naive_probability,0
AABABABA,abscount,N,,,,1,5,3,0.75,0.5,likelihood_ratio,0
AABABABA,likelihood_ratio,A,1.380211241711606,0,7,1,5,3,0.75,0.5,information,1
AABABABA,likelihood_ratio,A,1.380211241711606,0,7,1,5,3,0.75,0.5,relcount,1
AABABABA,likelihood_ratio,A,1.380211241711606,0,7,1,5,3,0.75,0.5,abscount,0
AABABABA,likelihood_ratio,A,1.380211241711606,0,7,1,5,3,0.75,0.5,naive_probability,1
AABABABA,naive_probability,A,0.75,0,1,1,5,3,0.75,0.5,information,1
AABABABA,naive_probability,A,0.75,0,1,1,5,3,0.75,0.5,relcount,1
AABABABA,naive_probability,A,0.75,0,1,1,5,3,0.75,0.5,abscount,0
AABABABA,naive_probability,A,0.75,0,1,1,5,3,0.75,0.5,likelihood_ratio,1
AABABABB,information,A,0.75,0.375,6,2,4,4,0.75,0.75,relcount,1
AABABABB,information,A,0.75,0.375,6,2,4,4,0.75,0.75,abscount,0
AABABABB,information,A,0.75,0.375,6,2,4,4,0.75,0.75,likelihood_ratio,1
AABABABB,information,A,0.75,0.375,6,2,4,4,0.75,0.75,naive_probability,1
AABABABB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.75,0.75,information,1
AABABABB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.75,0.75,naive_probability,1
AABABABB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.75,0.75,abscount,0
AABABABB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.75,0.75,likelihood_ratio,1
AABABABB,abscount,N,,,,2,4,4,0.75,0.75,information,0
AABABABB,abscount,N,,,,2,4,4,0.75,0.75,relcount,0
AABABABB,abscount,N,,,,2,4,4,0.75,0.75,naive_probability,0
AABABABB,abscount,N,,,,2,4,4,0.75,0.75,likelihood_ratio,0
AABABABB,likelihood_ratio,A,1.380211241711606,0,7,2,4,4,0.75,0.75,information,1
AABABABB,likelihood_ratio,A,1.380211241711606,0,7,2,4,4,0.75,0.75,relcount,1
AABABABB,likelihood_ratio,A,1.380211241711606,0,7,2,4,4,0.75,0.75,abscount,0
AABABABB,likelihood_ratio,A,1.380211241711606,0,7,2,4,4,0.75,0.75,naive_probability,1
AABABABB,naive_probability,A,0.75,0,1,2,4,4,0.75,0.75,information,1
AABABABB,naive_probability,A,0.75,0,1,2,4,4,0.75,0.75,relcount,1
AABABABB,naive_probability,A,0.75,0,1,2,4,4,0.75,0.75,abscount,0
AABABABB,naive_probability,A,0.75,0,1,2,4,4,0.75,0.75,likelihood_ratio,1
ABBBBAAA,information,B,0.75,0.1875,5,4,4,4,0.75,0.75,relcount,1
ABBBBAAA,information,B,0.75,0.1875,5,4,4,4,0.75,0.75,abscount,0
ABBBBAAA,information,B,0.75,0.1875,5,4,4,4,0.75,0.75,likelihood_ratio,1
ABBBBAAA,information,B,0.75,0.1875,5,4,4,4,0.75,0.75,naive_probability,1
ABBBBAAA,relcount,B,0.6666666666666667,0.3333333333333333,3,4,4,4,0.75,0.75,information,1
ABBBBAAA,relcount,B,0.6666666666666667,0.3333333333333333,3,4,4,4,0.75,0.75,naive_probability,1
ABBBBAAA,relcount,B,0.6666666666666667,0.3333333333333333,3,4,4,4,0.75,0.75,abscount,0
ABBBBAAA,relcount,B,0.6666666666666667,0.3333333333333333,3,4,4,4,0.75,0.75,likelihood_ratio,1
ABBBBAAA,abscount,N,,,,4,4,4,0.75,0.75,information,0
ABBBBAAA,abscount,N,,,,4,4,4,0.75,0.75,relcount,0
ABBBBAAA,abscount,N,,,,4,4,4,0.75,0.75,naive_probability,0
ABBBBAAA,abscount,N,,,,4,4,4,0.75,0.75,likelihood_ratio,0
ABBBBAAA,likelihood_ratio,B,-1.380211241711606,0,5,4,4,4,0.75,0.75,information,1
ABBBBAAA,likelihood_ratio,B,-1.380211241711606,0,5,4,4,4,0.75,0.75,relcount,1
ABBBBAAA,likelihood_ratio,B,-1.380211241711606,0,5,4,4,4,0.75,0.75,abscount,0
ABBBBAAA,likelihood_ratio,B,-1.380211241711606,0,5,4,4,4,0.75,0.75,naive_probability,1
ABBBBAAA,naive_probability,B,0.75,0,2,4,4,4,0.75,0.75,information,1
ABBBBAAA,naive_probability,B,0.75,0,2,4,4,4,0.75,0.75,relcount,1
ABBBBAAA,naive_probability,B,0.75,0,2,4,4,4,0.75,0.75,abscount,0
ABBBBAAA,naive_probability,B,0.75,0,2,4,4,4,0.75,0.75,likelihood_ratio,1
ABBBBAAB,information,B,0.75,0.1875,5,3,3,5,0.75,0.5,relcount,1
ABBBBAAB,information,B,0.75,0.1875,5,3,3,5,0.75,0.5,abscount,0
ABBBBAAB,information,B,0.75,0.1875,5,3,3,5,0.75,0.5,likelihood_ratio,1
ABBBBAAB,information,B,0.75,0.1875,5,3,3,5,0.75,0.5,naive_probability,1
ABBBBAAB,relcount,B,0.6666666666666667,0.3333333333333333,3,3,3,5,0.75,0.5,information,1
ABBBBAAB,relcount,B,0.6666666666666667,0.3333333333333333,3,3,3,5,0.75,0.5,naive_probability,1
ABBBBAAB,relcount,B,0.6666666666666667,0.3333333333333333,3,3,3,5,0.75,0.5,abscount,0
ABBBBAAB,relcount,B,0.6666666666666667,0.3333333333333333,3,3,3,5,0.75,0.5,likelihood_ratio,1
ABBBBAAB,abscount,N,,,,3,3,5,0.75,0.5,information,0
ABBBBAAB,abscount,N,,,,3,3,5,0.75,0.5,relcount,0
ABBBBAAB,abscount,N,,,,3,3,5,0.75,0.5,naive_probability,0
ABBBBAAB,abscount,N,,,,3,3,5,0.75,0.5,likelihood_ratio,0
ABBBBAAB,likelihood_ratio,B,-1.380211241711606,0,5,3,3,5,0.75,0.5,information,1
ABBBBAAB,likelihood_ratio,B,-1.380211241711606,0,5,3,3,5,0.75,0.5,relcount,1
ABBBBAAB,likelihood_ratio,B,-1.380211241711606,0,5,3,3,5,0.75,0.5,abscount,0
ABBBBAAB,likelihood_ratio,B,-1.380211241711606,0,5,3,3,5,0.75,0.5,naive_probability,1
ABBBBAAB,naive_probability,B,0.75,0,2,3,3,5,0.75,0.5,information,1
ABBBBAAB,naive_probability,B,0.75,0,2,3,3,5,0.75,0.5,relcount,1
ABBBBAAB,naive_probability,B,0.75,0,2,3,3,5,0.75,0.5,abscount,0
ABBBBAAB,naive_probability,B,0.75,0,2,3,3,5,0.75,0.5,likelihood_ratio,1
AAAABBAB,information,A,0.75,0.0,4,3,5,3,1.0,0.75,relcount,1
AAAABBAB,information,A,0.75,0.0,4,3,5,3,1.0,0.75,abscount,0
AAAABBAB,information,A,0.75,0.0,4,3,5,3,1.0,0.75,likelihood_ratio,1
AAAABBAB,information,A,0.75,0.0,4,3,5,3,1.0,0.75,naive_probability,1
AAAABBAB,relcount,A,0.8,0.19999999999999996,5,3,5,3,1.0,0.75,information,1
AAAABBAB,relcount,A,0.8,0.19999999999999996,5,3,5,3,1.0,0.75,naive_probability,1
AAAABBAB,relcount,A,0.8,0.19999999999999996,5,3,5,3,1.0,0.75,abscount,0
AAAABBAB,relcount,A,0.8,0.19999999999999996,5,3,5,3,1.0,0.75,likelihood_ratio,1
AAAABBAB,abscount,N,,,,3,5,3,1.0,0.75,information,0
AAAABBAB,abscount,N,,,,3,5,3,1.0,0.75,relcount,0
AAAABBAB,abscount,N,,,,3,5,3,1.0,0.75,naive_probability,0
AAAABBAB,abscount,N,,,,3,5,3,1.0,0.75,likelihood_ratio,0
AAAABBAB,likelihood_ratio,A,1.301029995663981,0,7,3,5,3,1.0,0.75,information,1
AAAABBAB,likelihood_ratio,A,1.301029995663981,0,7,3,5,3,1.0,0.75,relcount,1
AAAABBAB,likelihood_ratio,A,1.301029995663981,0,7,3,5,3,1.0,0.75,abscount,0
AAAABBAB,likelihood_ratio,A,1.301029995663981,0,7,3,5,3,1.0,0.75,naive_probability,1
AAAABBAB,naive_probability,A,0.75,0,1,3,5,3,1.0,0.75,information,1
AAAABBAB,naive_probability,A,0.75,0,1,3,5,3,1.0,0.75,relcount,1
AAAABBAB,naive_probability,A,0.75,0,1,3,5,3,1.0,0.75,abscount,0
AAAABBAB,naive_probability,A,0.75,0,1,3,5,3,1.0,0.75,likelihood_ratio,1
AAAABBAA,information,A,0.75,0.0,4,4,6,2,1.0,0.5,relcount,1
AAAABBAA,information,A,0.75,0.0,4,4,6,2,1.0,0.5,abscount,1
AAAABBAA,information,A,0.75,0.0,4,4,6,2,1.0,0.5,likelihood_ratio,1
AAAABBAA,information,A,0.75,0.0,4,4,6,2,1.0,0.5,naive_probability,1
AAAABBAA,relcount,A,0.8,0.19999999999999996,5,4,6,2,1.0,0.5,information,1
AAAABBAA,relcount,A,0.8,0.19999999999999996,5,4,6,2,1.0,0.5,naive_probability,1
AAAABBAA,relcount,A,0.8,0.19999999999999996,5,4,6,2,1.0,0.5,abscount,1
AAAABBAA,relcount,A,0.8,0.19999999999999996,5,4,6,2,1.0,0.5,likelihood_ratio,1
AAAABBAA,abscount,A,0.75,0.25,8,4,6,2,1.0,0.5,information,1
AAAABBAA,abscount,A,0.75,0.25,8,4,6,2,1.0,0.5,relcount,1
AAAABBAA,abscount,A,0.75,0.25,8,4,6,2,1.0,0.5,naive_probability,1
AAAABBAA,abscount,A,0.75,0.25,8,4,6,2,1.0,0.5,likelihood_ratio,1
AAAABBAA,likelihood_ratio,A,1.301029995663981,0,7,4,6,2,1.0,0.5,information,1
AAAABBAA,likelihood_ratio,A,1.301029995663981,0,7,4,6,2,1.0,0.5,relcount,1
AAAABBAA,likelihood_ratio,A,1.301029995663981,0,7,4,6,2,1.0,0.5,abscount,1
AAAABBAA,likelihood_ratio,A,1.301029995663981,0,7,4,6,2,1.0,0.5,naive_probability,1
AAAABBAA,naive_probability,A,0.75,0,1,4,6,2,1.0,0.5,information,1
AAAABBAA,naive_probability,A,0.75,0,1,4,6,2,1.0,0.5,relcount,1
AAAABBAA,naive_probability,A,0.75,0,1,4,6,2,1.0,0.5,abscount,1
AAAABBAA,naive_probability,A,0.75,0,1,4,6,2,1.0,0.5,likelihood_ratio,1
AAABAAAB,information,A,0.75,0.1875,5,2,6,2,0.75,0.75,relcount,1
AAABAAAB,information,A,0.75,0.1875,5,2,6,2,0.75,0.75,abscount,1
AAABAAAB,information,A,0.75,0.1875,5,2,6,2,0.75,0.75,likelihood_ratio,1
AAABAAAB,information,A,0.75,0.1875,5,2,6,2,0.75,0.75,naive_probability,1
AAABAAAB,relcount,A,0.75,0.25,4,2,6,2,0.75,0.75,information,1
AAABAAAB,relcount,A,0.75,0.25,4,2,6,2,0.75,0.75,naive_probability,1
AAABAAAB,relcount,A,0.75,0.25,4,2,6,2,0.75,0.75,abscount,1
AAABAAAB,relcount,A,0.75,0.25,4,2,6,2,0.75,0.75,likelihood_ratio,1
AAABAAAB,abscount,A,0.75,0.125,7,2,6,2,0.75,0.75,information,1
AAABAAAB,abscount,A,0.75,0.125,7,2,6,2,0.75,0.75,relcount,1
AAABAAAB,abscount,A,0.75,0.125,7,2,6,2,0.75,0.75,naive_probability,1
AAABAAAB,abscount,A,0.75,0.125,7,2,6,2,0.75,0.75,likelihood_ratio,1
AAABAAAB,likelihood_ratio,A,1.7781512503836434,0,6,2,6,2,0.75,0.75,information,1
AAABAAAB,likelihood_ratio,A,1.7781512503836434,0,6,2,6,2,0.75,0.75,relcount,1
AAABAAAB,likelihood_ratio,A,1.7781512503836434,0,6,2,6,2,0.75,0.75,abscount,1
AAABAAAB,likelihood_ratio,A,1.7781512503836434,0,6,2,6,2,0.75,0.75,naive_probability,1
AAABAAAB,naive_probability,A,0.75,0,1,2,6,2,0.75,0.75,information,1
AAABAAAB,naive_probability,A,0.75,0,1,2,6,2,0.75,0.75,relcount,1
AAABAAAB,naive_probability,A,0.75,0,1,2,6,2,0.75,0.75,abscount,1
AAABAAAB,naive_probability,A,0.75,0,1,2,6,2,0.75,0.75,likelihood_ratio,1
AAABAAAA,information,A,0.75,0.1875,5,3,7,1,0.75,1.0,relcount,1
AAABAAAA,information,A,0.75,0.1875,5,3,7,1,0.75,1.0,abscount,1
AAABAAAA,information,A,0.75,0.1875,5,3,7,1,0.75,1.0,likelihood_ratio,1
AAABAAAA,information,A,0.75,0.1875,5,3,7,1,0.75,1.0,naive_probability,1
AAABAAAA,relcount,A,0.75,0.25,4,3,7,1,0.75,1.0,information,1
AAABAAAA,relcount,A,0.75,0.25,4,3,7,1,0.75,1.0,naive_probability,1
AAABAAAA,relcount,A,0.75,0.25,4,3,7,1,0.75,1.0,abscount,1
AAABAAAA,relcount,A,0.75,0.25,4,3,7,1,0.75,1.0,likelihood_ratio,1
AAABAAAA,abscount,A,0.75,0.125,7,3,7,1,0.75,1.0,information,1
AAABAAAA,abscount,A,0.75,0.125,7,3,7,1,0.75,1.0,relcount,1
AAABAAAA,abscount,A,0.75,0.125,7,3,7,1,0.75,1.0,naive_probability,1
AAABAAAA,abscount,A,0.75,0.125,7,3,7,1,0.75,1.0,likelihood_ratio,1
AAABAAAA,likelihood_ratio,A,1.7781512503836434,0,6,3,7,1,0.75,1.0,information,1
AAABAAAA,likelihood_ratio,A,1.7781512503836434,0,6,3,7,1,0.75,1.0,relcount,1
AAABAAAA,likelihood_ratio,A,1.7781512503836434,0,6,3,7,1,0.75,1.0,abscount,1
AAABAAAA,likelihood_ratio,A,1.7781512503836434,0,6,3,7,1,0.75,1.0,naive_probability,1
AAABAAAA,naive_probability,A,0.75,0,1,3,7,1,0.75,1.0,information,1
AAABAAAA,naive_probability,A,0.75,0,1,3,7,1,0.75,1.0,relcount,1
AAABAAAA,naive_probability,A,0.75,0,1,3,7,1,0.75,1.0,abscount,1
AAABAAAA,naive_probability,A,0.75,0,1,3,7,1,0.75,1.0,likelihood_ratio,1
AAAAAAAA,information,A,0.75,0.0,4,4,8,0,1.0,1.0,relcount,0
AAAAAAAA,information,A,0.75,0.0,4,4,8,0,1.0,1.0,abscount,1
AAAAAAAA,information,A,0.75,0.0,4,4,8,0,1.0,1.0,likelihood_ratio,0
AAAAAAAA,information,A,0.75,0.0,4,4,8,0,1.0,1.0,naive_probability,1
AAAAAAAA,relcount,N,,,,4,8,0,1.0,1.0,information,0
AAAAAAAA,relcount,N,,,,4,8,0,1.0,1.0,naive_probability,0
AAAAAAAA,relcount,N,,,,4,8,0,1.0,1.0,abscount,0
AAAAAAAA,relcount,N,,,,4,8,0,1.0,1.0,likelihood_ratio,0
AAAAAAAA,abscount,A,0.75,0.0,6,4,8,0,1.0,1.0,information,1
AAAAAAAA,abscount,A,0.75,0.0,6,4,8,0,1.0,1.0,relcount,0
AAAAAAAA,abscount,A,0.75,0.0,6,4,8,0,1.0,1.0,naive_probability,1
AAAAAAAA,abscount,A,0.75,0.0,6,4,8,0,1.0,1.0,likelihood_ratio,0
AAAAAAAA,likelihood_ratio,N,,,,4,8,0,1.0,1.0,information,0
AAAAAAAA,likelihood_ratio,N,,,,4,8,0,1.0,1.0,relcount,0
AAAAAAAA,likelihood_ratio,N,,,,4,8,0,1.0,1.0,abscount,0
AAAAAAAA,likelihood_ratio,N,,,,4,8,0,1.0,1.0,naive_probability,0
AAAAAAAA,naive_probability,A,0.75,0,1,4,8,0,1.0,1.0,information,1
AAAAAAAA,naive_probability,A,0.75,0,1,4,8,0,1.0,1.0,relcount,0
AAAAAAAA,naive_probability,A,0.75,0,1,4,8,0,1.0,1.0,abscount,1
AAAAAAAA,naive_probability,A,0.75,0,1,4,8,0,1.0,1.0,likelihood_ratio,0
AAABABAA,information,A,0.75,0.1875,5,2,6,2,0.75,0.75,relcount,1
AAABABAA,information,A,0.75,0.1875,5,2,6,2,0.75,0.75,abscount,1
AAABABAA,information,A,0.75,0.1875,5,2,6,2,0.75,0.75,likelihood_ratio,1
AAABABAA,information,A,0.75,0.1875,5,2,6,2,0.75,0.75,naive_probability,1
AAABABAA,relcount,A,0.75,0.25,4,2,6,2,0.75,0.75,information,1
AAABABAA,relcount,A,0.75,0.25,4,2,6,2,0.75,0.75,naive_probability,1
AAABABAA,relcount,A,0.75,0.25,4,2,6,2,0.75,0.75,abscount,1
